time,version,comments,class
2020-11-12 21:30:22,10.2.3.9000,全五星好评别的也不用说了呀。,best
2020-11-12 21:28:19,10.2.3.9000,很好支付宝，方便很喜欢呀！不用带现金。,best
2020-11-12 13:22:41,10.2.3.9000,太好用了,best
2020-10-27 23:19:53,10.2.3.9000,没什么好说的,good
2020-10-22 06:03:01,10.2.6.7010,主页也不能更改了！不好用了！老是让开定位！越来越垃圾了,bad
2020-10-22 05:59:22,10.2.6.7010,曹尼玛垃圾三天两头更新！竟搞些没用的乱七八糟的太大了！,good
2020-10-18 16:17:48,10.1.85.7000,你们能不能出消息已读的功能，一堆破消息点都点不完，看着难受,best
2020-10-16 16:20:01,10.2.3.9000,支付宝特别好 我需要他,best
2020-10-14 13:38:05,10.2.3.9000,垃圾软件，号主 还登不了号，我就忘记密码 ，用身份证弄 对着 身份证 弄，也不行，认脸 认不出，垃圾 99%差评得了。气死的节奏。还有该死的哪些 黑客，,bad
2020-10-11 22:08:53,10.2.0.9000,"支付宝借呗额度10000,利息万3,额度不够用啊，给我10万可以吗，我能还上，利息降到万2更好。",best
2020-10-11 21:56:41,10.2.3.9000,很好的,best
2020-10-05 19:34:41,10.2.3.9000,空心字看着眼睛累,bad
2020-09-28 17:58:07,10.2.0.9000,使用不方便,bad
2020-09-25 23:03:17,10.1.98.7000,好！,best
2020-09-25 18:32:33,10.1.5.1013214,垃圾东西,bad
2020-09-25 13:48:47,10.2.3.9000,66666666,best
2020-09-21 13:03:51,10.1.99.7000,下载支付宝之后，可以首页搜索526363904，会给你红包，新用户给的多，都是随机，可能几十也可能几块，可以试试运,best
2020-09-17 11:39:50,10.2.0.9000,垃圾，里面的哈罗单车扫了好多辆都开不了。哈罗的定位就这么垃圾吗？！！！,bad
2020-09-15 11:52:40,,支付宝生活才美好,best
2020-09-12 20:10:15,10.2.0.9000,骗子软件，千万别信,bad
2020-09-12 10:53:52,10.2.0.9000,不错！,best
2020-09-11 17:01:33,10.1.68.7434,很好,best
2020-09-07 22:55:06,10.2.0.9000,不好玩,best
2020-09-04 08:39:34,10.2.0.9000,买买买基金，方便！手续费0.15%,best
2020-09-03 21:42:12,10.2.0.9000,非常的好,best
2020-09-01 20:38:55,10.2.0.9000,支付宝登录手机号验证改成人脸验证。,best
2020-09-01 20:31:23,10.2.0.9000,登录支付宝账号以后，手机号验证能不能改成人脸识别（验证）。,best
2020-08-28 12:25:43,10.1.70.8308,新版的天天发淘宝精选，主页面越来越不好用,good
2020-08-28 06:22:27,10.2.0.9000,大爱支付宝,best
2020-08-25 17:31:15,10.1.98.7000,我用微信交易，支付宝交易极少,best
2020-08-25 17:26:06,10.1.98.7000,支付宝我不方便用，微信要方些。但支付宝今后也要好好地用。,good
2020-08-25 17:23:59,10.1.98.7000,我有支付宝，但没有好好用，我一直用的微信。微信要方便。,best
2020-08-21 22:50:00,10.1.99.7000,翻车,best
2020-08-18 23:09:01,10.1.5.1013214,支付宝里的运动不能更新步数，卸载后重装再也打不开运动这项。而且刷脸功能居然不能用了，提示需要升级版本，可已经是最新版，无法再升级，这是怎么了？,good
2020-08-13 20:12:41,10.1.99.7000,为什么只能手机号登陆,bad
2020-08-13 14:36:42,10.1.98.7000,我喜欢用支付宝消费方便快捷安全可靠，是符合现代需求的生活方式！,best
2020-08-10 19:00:24,10.1.99.7000,广告太多,bad
2020-08-06 15:53:05,10.1.99.7000,很好非常好,best
2020-08-06 15:45:21,10.1.99.7000,非常好,best
2020-08-06 14:29:25,10.1.99.7000,非常感谢支付宝,best
2020-08-06 10:37:02,10.1.99.7000,各种改版设计越来越恶心人了。。。一星都不想给，被恶心透了。,bad
2020-08-05 23:09:50,10.1.85.7000,非常感谢支付宝平台给每个人生活带来极大的便利,bad
2020-08-03 13:53:59,10.1.98.7000,可以，喜欢,best
2020-08-03 09:24:12,10.1.99.7000,更新之后，打开页面台跳啦，眼都花啦,bad
2020-08-01 06:22:21,10.1.98.7000,支付宝挺好的,best
2020-07-30 23:23:52,10.1.98.7000,很不错,best
2020-07-30 15:10:26,10.1.99.7000,行。,best
2020-07-29 16:47:44,10.1.99.7000,下载支付宝之后，可以首页搜索526363904，会给你红包，新用户给的多，都是随机，可能几十也可能几块，可以试试运气,best
2020-07-29 13:59:00,10.1.99.7000,使用方便，快捿，有利于日常理财！,best
2020-07-26 16:10:27,10.1.99.7000,好想你啊早点休息吧,best
2020-07-26 00:45:21,10.1.99.7000,用起来还不错~,best
2020-07-24 21:31:34,10.1.98.7000,支付宝消费方便,best
2020-07-24 18:10:18,10.1.98.7000,支付宝的朋友可以首页搜索“新人红包55994004”新人专享，大家可以领下，不用谢~,best
2020-07-17 13:19:37,,支付宝电老版怎摸下载呢、?难囍宝宝了,best
2020-07-16 14:25:19,10.1.98.7000,太棒了，非常喜欢，,best
2020-07-15 08:25:01,10.1.70.8308,现在疫情期间，绿色健康码很方便,good
2020-07-13 17:07:01,,什么东西，下载一个客户端这么困难,best
2020-07-04 15:57:19,10.1.90.9800,老马花呗什么时候能用啊,best
2020-06-26 23:00:48,10.1.95.9010,税彭,best
2020-06-25 06:59:42,10.1.95.9010,审核机制太任性,bad
2020-06-13 21:05:18,10.1.95.9010,新人用支付宝一定要在首页搜索“新人红包55994004”会给你新人奖励，可以试试，要不过几天就没有了!,best
2020-06-13 18:04:48,10.1.95.9010,支付宝给我带来快乐，,best
2020-06-10 20:59:40,10.1.92.7000,萝卜白菜各有所爱,best
2020-06-07 10:32:45,,新版支付宝真恶心！！！首页5个图标不能删除！！！还不让安装旧版本！！！CTM！！！,bad
2020-06-06 23:06:59,10.1.95.9010,垃圾，返回体验极差,bad
2020-06-04 23:14:10,10.1.95.9010,垃圾新版本支付宝！！！首页应用居然第一排5个不能删除！！！还不能安装旧版本！！！垃圾！！！,bad
2020-06-03 17:30:25,10.1.75.7000,更新后很卡，打开半天都没动，淘宝也是，回退回旧版本就正常了，旧手机不建议更新了，越更越卡,bad
2020-06-03 16:19:07,10.1.60.8966,安全方便快捷,best
2020-06-01 18:15:41,10.1.92.7000,外力,best
2020-06-01 14:58:54,10.1.92.7000,不满意,bad
2020-05-27 19:13:47,10.1.92.7000,很好,best
2020-05-23 01:44:54,10.1.92.7000,这次更新特别闹心，怎么清理也关不上，360清理程序到支付宝这里就卡了，过不去，更新后手机变卡了，b能不能考虑下老年机的用户啊？越更新越卡…,bad
2020-05-18 20:44:19,10.1.92.7000,直接带给人们养成有信用的人！,best
2020-05-15 13:04:29,10.1.92.7000,一点都不好用,bad
2020-05-11 21:59:10,10.1.92.7000,告诉大家支付宝首页搜索“新人红包55994004”就可以得几十，可以试试，一定都行,best
2020-05-06 15:43:32,10.1.92.7000,支付宝没的说,best
2020-05-03 00:09:17,10.1.92.7000,不知为什么支付宝更新不了,best
2020-05-02 21:00:56,10.1.92.7000,新版怎么老闪退，希望技术员尽快解决问题！！！,best
2020-05-01 15:43:31,10.1.92.7000,更新了扫健康码进出之后就垃圾的要死，扫不上,bad
2020-04-26 02:35:23,10.1.85.7000,不错不错不错不错不错,best
2020-04-25 19:56:53,10.1.90.9800,很好,best
2020-04-25 11:58:41,10.1.90.9800,为了你和钉钉的爱情，冲冲冲！支钉女孩的cp从来不崩！马上给我结婚！9.9我出！,best
2020-04-24 08:35:14,10.1.87.7000,垃圾卡的要死,good
2020-04-23 10:53:12,10.1.92.7000,总体感觉不错的,best
2020-04-22 23:43:12,10.1.92.7000,还可以,best
2020-04-22 19:35:10,10.1.92.7000,我来说几句。。。好用！真的好用！！,best
2020-04-21 23:55:22,10.1.90.9800,"以客为尊，安全优质。分期乐，安逸花，任性付，白條，花貝。甲威514太520赞99了。各大～评苔～均可～变现。

实实在在做事，安逸花，花貝，任性付，白條。真诚相待，甲威514太520赞99了。",best
2020-04-20 20:21:35,10.1.90.9800,要不是绑了太多东西早就把这垃圾卸载了,bad
2020-04-20 14:34:39,10.1.90.9800,支付宝不错，里面有时候也可以贷款，也可以用花呗支付买东西，可以分期还款，也可以全额还款，不像其它贷款软件，填完资料申核未通过，其它贷款软件都是骗资料的，这个软件不是，就是贷款的时候额度低，里面还有很多东西，不错，这个软件不错。,best
2020-04-18 21:09:40,10.1.90.9800,说实话我觉得支付宝非常好用，而且里面还有一些玩的,best
2020-04-18 07:53:24,10.1.55.6000,我支付宝怎么禁用了,best
2020-04-17 22:33:58,10.1.90.9800,用了好多年支付宝，好多人找不到注册八十八，告诉大家支付宝首页搜索“新人红包52309662”就可以得几十，可以试试,best
2020-04-16 00:11:21,10.1.90.9800,刚准备点存钱，结果发现有1314个就不忍心打破了。,best
2020-04-13 22:40:33,10.1.90.9800,支付宝的口碑都关不了，而且app越来越臃肿垃圾。,bad
2020-04-10 22:13:36,10.1.90.9800,垃圾支付宝，老子还你钱了，还逾期，逾期你妈啊。利息也没少给你。总有一天你会倒闭。,bad
2020-04-09 18:58:51,10.1.90.9800,支付宝比微信支付好用多了,best
2020-04-07 19:30:15,10.1.32.1931,应用好,best
2020-04-07 19:13:12,10.1.90.9800,广告一大堆,bad
2020-04-07 18:07:14,10.1.90.9800,支付宝差不多都用了一年了，额度都没涨过，太难了,good
2020-03-31 22:57:21,10.1.90.9800,新版太恶心了，5个广告放首页最前面。还不能删除移动。作死,bad
2020-03-31 18:32:25,10.1.90.9800,更新之后首页莫名给我置顶了5个应用，删都删不掉，恶心至极,bad
2020-03-31 17:42:40,10.1.88.7000,为了88元而来,best
2020-03-30 18:44:11,10.1.78.7000,推荐 花贝～芬期乐~JD柏条~拿去花~信佣卡~任性付～各大平苔～都可变~现， 嘉9595～薇29～薪343  啊,best
2020-03-28 18:08:45,10.1.88.7000,开心吧。,best
2020-03-28 11:07:56,10.1.90.9800,"一个月好好
就扣我十几块钱，",bad
2020-03-27 16:42:21,10.1.90.9800,更新板本后，首页面乱七八糟却又取消不了，,bad
2020-03-27 13:03:59,10.1.55.6000,我支付宝怎么打不开了，说什么禁用,best
2020-03-24 22:09:27,10.1.90.8480,支付宝太安全了，用了几年支付宝，不像微信一直被盗号的,best
2020-03-24 22:06:46,10.1.90.8480,支付宝支付特别安全实用，新人下载支付宝还有红包得，支付宝太善良 可靠  安全。,best
2020-03-23 04:04:35,10.1.32.1931,非常好,best
2020-03-22 00:39:57,10.1.88.7000,一分都嫌多，这更新的叫一个辣鸡。,bad
2020-03-22 00:08:54,10.1.88.7000,本来使用好好的，今天更新后app极其不稳定，几乎各种小程序打开几秒就跳转到主页面，哪个傻逼更新的程序,bad
2020-03-21 16:04:14,10.1.88.7000,成功,best
2020-03-20 18:56:41,10.1.88.7000,无聊的功能越来越多了，体积越来越大。,bad
2020-03-20 10:04:55,10.1.80.8050,尼玛的，这个积分兑换会员是假的，提前进去看着时间抢的，时间一到，直接显示已抢完，搞这假玩意骗老百姓,bad
2020-03-19 22:35:28,10.1.88.7000,更新那里还写什么“支付宝品牌色全面升级，更亲和、更明快”，除了变成深蓝墨水色难看外，哪里更亲和更明快了？到底做没做过调查？敢不敢发起投票看有多少人认为新版图标配色难看的？,bad
2020-03-19 19:13:24,10.1.88.7000,呵呵傻逼,bad
2020-03-19 11:23:11,10.1.88.7000,垃圾，这就是个垃圾玩意，为啥不去吃屎,bad
2020-03-19 11:20:07,10.1.88.7000,什么玩意，狗屁垃圾,bad
2020-03-19 11:09:10,10.1.5.1013214,垃圾，就是个垃圾,bad
2020-03-19 10:18:11,10.1.80.8050,我只想问问，这个积分兑换优酷7天会员是真是假，我看着时间进去抢的，提前一分钟进去的，时间一到就说本轮已抢光，提前进去的时间到了，还没开始抢，时间一到直接显示抢光了太假了吧,bad
2020-03-19 08:24:51,10.1.88.7000,哈的,best
2020-03-18 15:44:52,10.1.88.7000,越更新越垃圾，给你0分,bad
2020-03-18 12:07:36,10.1.88.7000,还行吧,best
2020-03-18 09:54:02,10.1.88.7000,不错，很好！,best
2020-03-18 06:52:21,10.1.87.8000,最新版是来搞笑的吗，还是换回旧版吧，越来越差了。。。,bad
2020-03-17 22:55:37,10.1.88.7000,失去初心了，以后要小心了，这东西变了,bad
2020-03-17 22:44:33,10.1.88.7000,最新版本为什么我的应用上面加了一行垃圾？什么狗东西中午漏出吃相了？,bad
2020-03-17 14:58:12,10.1.88.7000,板面越改越乱，以前首页还支持编辑。现在编辑还能，但是第一排都不支持编辑。客服说大数据，再大的数据，也没有我自己爱好编辑直接吧。就一排广告位。给钱就上。管你板面啥样子。,bad
2020-03-17 09:44:34,10.1.88.7000,这是诈骗，应用支付宝一旦发到信息上面会提醒，这是诈骗，验证码！,bad
2020-03-16 21:35:33,10.1.88.7000,很方便 花贝～芬期乐~JD白条~信佣卡~任性付～拿去花～各大平苔～都可变~现， 急速到账，嘉 9595～薇29～薪343啊,best
2020-03-15 09:04:13,10.1.87.7000,太棒了,best
2020-03-13 17:18:02,10.1.88.7000,喜欢支付宝如初恋。,best
2020-03-13 14:44:35,10.1.85.7000,刚刚从支付宝回来，我对这款app已经无语了,bad
2020-03-13 09:36:00,10.1.88.7000,支持支付宝，支持阿里,best
2020-03-13 08:59:38,10.1.88.7000,有人说新人红包什么的，可是我为什么总是抽不到好东西，这明明是玩命啊！！,best
2020-03-12 13:40:14,10.1.32.1931,就是还行吧。,good
2020-03-12 08:59:03,10.1.88.7000,好叶,best
2020-03-12 08:56:57,10.1.88.7000,OK,best
2020-03-11 15:29:21,10.1.88.7000,垃圾，更新后指纹无法支付了!,bad
2020-03-11 09:50:13,10.1.88.7000,为什么未成年人不能用呢,best
2020-03-11 00:23:38,10.1.88.7000,新品牌色纯度太高，眼睛快瞎了。。。,bad
2020-03-10 08:36:43,10.1.87.8000,最近网络不好,best
2020-03-07 21:47:45,10.1.87.8000,360手机助手就是废柴一个！！！安装完软件还得更新！浪费感情！浪费时间！浪费流量！,best
2020-03-07 19:02:01,10.1.87.8000,曹尼玛，垃圾玩意,bad
2020-03-04 16:35:54,10.1.87.7000,支付宝首页搜索“新人红包52309662”我得到了，大家试试,best
2020-03-04 00:31:33,10.1.87.8000,好好好好好好好,best
2020-03-03 23:51:46,10.1.87.8000,垃圾,bad
2020-03-02 14:57:20,10.1.87.7000,"你只要和腾讯竞争，我就给你点赞。

不能让腾讯、微信为所欲为，破除垄断！",best
2020-03-01 15:28:04,10.1.38.2139,不错不错不错不错不错不错,best
2020-02-29 10:39:55,,12,best
2020-02-29 08:38:23,10.1.87.8000,为什么签到领红包的那个活动没有了？。,good
2020-02-26 20:09:01,10.1.87.7000,不知道咋回事安装不了，是手机问题还是……,good
2020-02-26 20:01:44,10.1.87.7000,很好用,best
2020-02-25 23:23:25,10.1.87.7000,很实用生活小帮手,best
2020-02-25 14:31:25,10.1.87.7000,6666 特别好用点赞,best
2020-02-24 22:10:50,10.1.87.7000,小我想重新绑定另外一张银行卡不知道怎么办呢,best
2020-02-22 07:21:18,10.1.87.7000,蛮好的呀,best
2020-02-20 16:59:55,10.1.87.7000,钉钉太可怜了，给个5星。,best
2020-02-20 10:13:06,10.1.87.7000,超棒,best
2020-02-19 21:23:51,10.1.55.6000,一直都是很喜欢用支付宝，,best
2020-02-19 19:45:23,10.1.87.7000,输错了身份证该都该不回来了？？？,good
2020-02-19 14:35:04,10.1.87.7000,我要个支付宝,best
2020-02-17 14:03:42,10.1.87.7000,打不开是什么意思,good
2020-02-14 20:06:02,10.1.87.7000,真的好根据置顶的评论，支付宝首页搜索“新人红包44291649”，可以得好几十，我确实领到了，大家可以让家里人也领一下，真的可以,best
2020-02-12 16:14:08,10.1.87.7000,支付宝这个软件很良心,best
2020-02-12 11:12:11,10.1.87.7000,我支付宝的芝麻分588分，都两年多了，一直都不涨了！！从2018年到现在。还是588分！为什么不涨了？？谁来给我回复？谢谢反馈。,best
2020-02-12 10:56:45,10.1.87.7000,现在的支付宝转账慢了,best
2020-02-11 14:59:02,10.1.87.7000,没卡不能转账，有卡用不了。不好,bad
2020-02-10 12:05:36,10.1.85.7000,非常好呀！,best
2020-02-10 06:48:20,10.1.87.7000,很好用,best
2020-02-09 14:48:56,10.1.87.7000,很好功能强大,best
2020-02-08 18:39:51,10.1.82.9020,打不井，昨回事？,best
2020-02-08 14:44:05,10.1.87.7000,安全，便捷,best
2020-02-03 00:44:10,10.1.20.568,好，用的不错,best
2020-01-29 21:07:03,10.1.85.7000,支付宝虽然没有以前那么大方了，但是支付宝首页搜索“新人红包44291649”，还是有红包的，新人一定要试试支付宝,best
2020-01-27 22:58:40,10.1.85.7000,支付宝平台要啥没啥-真不行-不给力,bad
2020-01-24 21:14:39,10.1.68.7434,好事哈额，就是没钱,best
2020-01-24 08:26:16,10.1.85.7000,现在更新的这个版本出现闪退，没有点到的程序会自动跳出来，希望能够改进,good
2020-01-23 15:42:05,10.1.80.8050,分分合合发,best
2020-01-22 09:28:11,10.1.78.7000,好用,best
2020-01-20 21:44:09,10.1.85.7000,还好吧 三年芝麻分没什么给我多少改变,best
2020-01-16 10:31:31,10.1.85.7000,大垃圾软件，降额不提前说，对于一个普通员工三个月扣1.5万额度，谁有钱来这里借钱，真是坑人的垃圾软件，而且利息也不少，不比那些网贷上哪去，真是没有比这个更垃圾的软件了,bad
2020-01-15 19:00:12,10.1.82.9020,还不赖,best
2020-01-14 15:06:32,10.1.85.7000,棒棒哒！,best
2020-01-12 20:12:39,10.1.85.7000,满意,best
2020-01-11 18:12:40,10.1.85.7000,怎么领新人红包？,best
2020-01-09 11:14:58,10.1.85.7000,好应用,best
2020-01-08 18:00:01,10.1.85.7000,五福到了，就是年！,best
2020-01-07 21:38:08,10.1.82.9020,方便快捷，值得信赖，超级好玩,best
2020-01-06 19:37:21,10.1.85.7000,支付宝有重要的缺陷，明明上传了身份证也认证了，后本地身份证删除身份证件后，后又重新登入支付宝后又要认证，非常无语！,good
2020-01-05 12:28:03,10.1.82.9020,套话的 看头像,best
2020-01-05 07:50:04,10.1.82.9020,支付宝这么好用，首页搜索“新人红包15987004”还可以得红包，必须好评！,best
2020-01-01 16:51:50,10.1.72.7000,不错,best
2020-01-01 08:11:44,10.1.82.9020,"新版本输入金额时会发出震动，而且客服说无法关闭

这是要学腾讯啊，强制侵犯用户权益",bad
2019-12-28 22:21:20,10.1.82.9020,好多功能卡死，后悔升级,good
2019-12-28 20:24:54,10.1.82.9020,非常好非常好还可以。,best
2019-12-28 18:34:31,10.1.82.9020,支付宝公司全体人员的态度简直是最恶劣！,best
2019-12-28 13:57:41,10.1.82.9020,牛逼,best
2019-12-27 15:11:51,10.1.81.7020,"支付宝社区,真是垃圾,敏感词一大堆。",bad
2019-12-25 02:26:13,10.1.32.1931,这个用起来安逸得很哟！！,best
2019-12-24 13:23:18,10.1.82.9020,。，，，去次史史拉几软件。，，&。,bad
2019-12-22 22:06:57,10.1.82.9020,支付宝这么好用，首页搜索“新人红包44291649”还可以得红包，必须好评！,best
2019-12-20 23:25:44,10.1.82.9020,升级，花呗用不了,bad
2019-12-20 14:19:21,10.1.82.9020,"新版更新以后有很多问题打开,以后总会显示白屏。也不知道怎么搞的。",good
2019-12-19 18:21:48,10.1.82.9020,很好,best
2019-12-19 10:32:50,10.1.81.7020,特好用了,best
2019-12-17 16:19:34,10.1.81.7020,不错很好用，值得拥有和推荐！,best
2019-12-17 15:03:20,10.1.81.7020,非常好我喜欢,best
2019-12-16 15:53:03,10.1.81.7020,很好用,best
2019-12-15 19:37:57,10.1.80.8050,行，真的好,best
2019-12-15 10:09:59,10.1.81.7020,太NICE了,best
2019-12-13 18:36:49,10.1.81.7020,不错的话大家可以试试！！！！不错的话大家可以试试！！！！不错的话大家可以试试！！！！不错的话大家可以试试！！！！不错的话大家可以试试！！！！,best
2019-12-13 15:43:24,10.1.81.7020,。，，，去次史史拉几软件。，，,bad
2019-12-12 16:40:34,10.1.81.7020,学习,best
2019-12-12 16:24:25,10.1.80.8050,支付宝,best
2019-12-11 22:12:04,10.1.81.7020,。去次史史拉几软件。。。。，，,bad
2019-12-10 17:05:26,10.1.80.8050,支付宝这么好用，刚刚更新，首页搜索“新人红包44291649”还可以得红包，必须好评！,best
2019-12-10 16:22:08,10.1.80.8050,。去次史史拉几软件。。。。。。,bad
2019-12-09 10:26:11,10.1.80.8050,。去次史史拉几软件。。,bad
2019-12-07 13:42:34,10.1.80.8050,支付宝使用方便,best
2019-12-07 11:04:51,10.1.81.299,新版有问题,best
2019-12-06 15:31:23,10.1.80.8050,不错,best
2019-12-05 14:31:20,10.1.80.8050,。。。去次史史拉几软件。。,bad
2019-12-04 21:21:14,10.1.80.8050,很好,best
2019-12-04 01:00:34,10.1.80.8050,。。。去次史史拉几软件。。。,bad
2019-12-03 23:54:41,10.1.80.8050,很不错，很方便，很实用,best
2019-12-03 23:00:41,10.1.80.8050,等阵灵。,best
2019-12-03 21:14:47,10.1.80.8050,支付宝实用,best
2019-12-03 09:07:45,10.1.80.8050,去次史史拉几软件。。。,bad
2019-12-02 22:17:05,10.1.80.8050,去次史史拉几软件,bad
2019-12-02 20:16:26,10.1.80.8050,碧霄深处孰人栽，竟有落花天上来,best
2019-12-01 13:50:06,10.1.55.6000,新人领红包多，我老客户都是几毛的几分的，要来何用,bad
2019-12-01 10:25:58,10.1.80.8050,支付宝快捷,best
2019-12-01 10:23:38,10.1.80.8050,互联网作用大,best
2019-11-30 11:17:19,10.1.80.8050,11月三十号，领到几十块，谢谢,best
2019-11-28 10:00:00,10.1.70.8308,非常感谢,best
2019-11-27 07:08:20,,支付宝安全感的、先进，技术成熟，非常好！,best
2019-11-27 06:56:36,10.1.78.7000,好用  别人用微信我用支付宝  很自豪,best
2019-11-26 23:43:06,10.1.78.7000,我想知道为什么我的蚂蚁森林环保证书消失了，本收集控很难受。图1是我列表的保护地，环保项目18个，儿同样收集完保护地的我，有两个环保项目不在了，只有16个环保项目。啥情况？？,good
2019-11-26 01:23:37,10.1.78.7000,满意的,best
2019-11-25 23:48:59,10.1.80.8050,365304,best
2019-11-25 22:40:39,10.1.80.8050,every good,best
2019-11-25 16:11:55,10.1.78.7000,支付宝首页搜“新人红包15987004”得最高九九，新老用户都有，新用户更是大额，去超市买东西就可以用，每天都可以领一次,best
2019-11-24 12:08:36,10.1.78.7000,....,best
2019-11-24 11:22:38,10.1.78.7000,“新人红包15987004”支付宝首页搜，得最高九九，新老用户都有,best
2019-11-22 11:16:28,10.1.78.7000,支付宝好久不用了，突然发现首页搜“新人红包加名字中数字”新老用户都有，新用户更是大额，大家可以试试，我领到了，弄一下让大家也有,best
2019-11-22 01:53:09,10.1.62.5549,不错,best
2019-11-19 06:48:01,10.1.78.7000,非常好我喜欢,best
2019-11-17 11:19:50,10.1.78.7000,其它都好，就是安装太慢了,best
2019-11-17 07:00:24,10.1.78.7000,星期日了啊，不过一早上领到红包还是挺开心的，谢谢第一个评论,best
2019-11-16 20:51:27,10.1.78.7000,支付宝乘车优惠 ，别人都能用0 .1元领乘车6.5折优惠，为什么我不能领呢？,best
2019-11-16 15:15:51,10.1.78.7000,还以为不能了，没想到还行，给我30红包，买东西,best
2019-11-15 19:30:58,10.1.78.7000,什么意思12345678956,best
2019-11-14 19:11:13,10.1.78.7000,使用适当合理,best
2019-11-14 08:06:26,10.1.78.7000,我也领到了,best
2019-11-14 07:51:36,10.1.78.7000,非常满意,best
2019-11-13 19:20:20,10.1.78.7000,方便快捷的支付宝再也不用携带现金了太方便了,best
2019-11-12 15:05:19,10.1.78.7000,好了,best
2019-11-12 11:30:16,10.1.78.7000,哈哈哈置顶那个真的有，我领到50多,best
2019-11-11 23:41:22,10.1.78.7000,说的太好了，太不错。,best
2019-11-10 01:13:36,10.1.78.7000,就是好用,best
2019-11-08 12:32:03,10.1.78.7000,11月八号，领到红包,best
2019-11-07 22:32:37,10.1.78.7000,支付宝好用,best
2019-11-07 16:23:10,10.1.78.7000,感谢支付宝，让我红包,best
2019-11-07 10:14:18,10.1.78.7000,很好了没有啊,good
2019-11-06 23:39:42,10.1.78.7000,高科技不会骗人。,best
2019-11-06 16:18:37,10.1.78.7000,感谢支付宝给我红包,best
2019-11-05 16:08:23,10.1.78.7000,支付宝 很方便,best
2019-11-04 16:33:22,10.1.75.7000,支付宝为什么还有差评呢？!,best
2019-11-03 23:08:48,10.1.78.7000,支付宝的确好用,best
2019-11-03 09:47:54,10.1.75.7000,。。,best
